1267005.KB911257_gene694,KB911257_gene694,annotation&nbsp;not&nbsp;available,98.9
1267005.KB911257_gene850,KB911257_gene850,annotation&nbsp;not&nbsp;available,98.9
1267005.KB911259_gene3925,KB911259_gene3925,annotation&nbsp;not&nbsp;available,98.9
1267005.KB911256_gene1847,KB911256_gene1847,annotation&nbsp;not&nbsp;available,98.9
1267005.KB911258_gene410,KB911258_gene410,annotation&nbsp;not&nbsp;available,98.9
1267005.KB911256_gene1829,KB911256_gene1829,annotation&nbsp;not&nbsp;available,98.9
1267005.KB911258_gene285,KB911258_gene285,annotation&nbsp;not&nbsp;available,98.8
1267005.KB911255_gene3042,KB911255_gene3042,annotation&nbsp;not&nbsp;available,98.8
1267005.KB911260_gene3521,KB911260_gene3521,annotation&nbsp;not&nbsp;available,98.6
1267005.KB911263_gene1322,KB911263_gene1322,annotation&nbsp;not&nbsp;available,98.6
1267005.KB911256_gene1654,KB911256_gene1654,annotation&nbsp;not&nbsp;available,98.6
1267005.KB911255_gene2841,KB911255_gene2841,annotation&nbsp;not&nbsp;available,98.5
1267005.KB911258_gene48,KB911258_gene48,annotation&nbsp;not&nbsp;available,98.5
1267005.KB911257_gene780,KB911257_gene780,annotation&nbsp;not&nbsp;available,98.5
1267005.KB911261_gene2331,KB911261_gene2331,annotation&nbsp;not&nbsp;available,98.4
1267005.KB911257_gene1061,KB911257_gene1061,annotation&nbsp;not&nbsp;available,98.3
1267005.KB911258_gene214,KB911258_gene214,annotation&nbsp;not&nbsp;available,98.3
1267005.KB911259_gene4017,KB911259_gene4017,annotation&nbsp;not&nbsp;available,98.3
1267005.KB911264_gene3095,KB911264_gene3095,annotation&nbsp;not&nbsp;available,98.3
1267005.KB911257_gene1019,KB911257_gene1019,annotation&nbsp;not&nbsp;available,98.1
1267005.KB911255_gene2598,KB911255_gene2598,annotation&nbsp;not&nbsp;available,98.1
1267005.KB911256_gene1507,KB911256_gene1507,annotation&nbsp;not&nbsp;available,98.1
1267005.KB911257_gene719,KB911257_gene719,annotation&nbsp;not&nbsp;available,98.0
1267005.KB911265_gene3636,KB911265_gene3636,annotation&nbsp;not&nbsp;available,98.0
1267005.KB911258_gene506,KB911258_gene506,annotation&nbsp;not&nbsp;available,98.0
1267005.KB911265_gene3601,KB911265_gene3601,annotation&nbsp;not&nbsp;available,98.0
1267005.KB911256_gene1729,KB911256_gene1729,annotation&nbsp;not&nbsp;available,98.0
1267005.KB911256_gene1946,KB911256_gene1946,annotation&nbsp;not&nbsp;available,97.9
1267005.KB911255_gene3085,KB911255_gene3085,annotation&nbsp;not&nbsp;available,97.9
1267005.KB911259_gene3679,KB911259_gene3679,annotation&nbsp;not&nbsp;available,97.9
1267005.KB911267_gene10,KB911267_gene10,annotation&nbsp;not&nbsp;available,97.9
1267005.KB911257_gene955,KB911257_gene955,annotation&nbsp;not&nbsp;available,97.9
1267005.KB911267_gene8,KB911267_gene8,annotation&nbsp;not&nbsp;available,97.9
1267005.KB911255_gene2530,KB911255_gene2530,annotation&nbsp;not&nbsp;available,97.9
1267005.KB911258_gene122,KB911258_gene122,annotation&nbsp;not&nbsp;available,97.8
1267005.KB911257_gene714,KB911257_gene714,annotation&nbsp;not&nbsp;available,97.7
1267005.KB911255_gene2811,KB911255_gene2811,annotation&nbsp;not&nbsp;available,97.7
1267005.KB911255_gene2483,KB911255_gene2483,annotation&nbsp;not&nbsp;available,97.7
1267005.KB911259_gene3940,KB911259_gene3940,annotation&nbsp;not&nbsp;available,97.6
1267005.KB911257_gene1177,KB911257_gene1177,annotation&nbsp;not&nbsp;available,97.6
1267005.KB911259_gene3998,KB911259_gene3998,annotation&nbsp;not&nbsp;available,97.6
1267005.KB911255_gene2545,KB911255_gene2545,annotation&nbsp;not&nbsp;available,97.6
1267005.KB911263_gene1372,KB911263_gene1372,annotation&nbsp;not&nbsp;available,97.5
1267005.KB911256_gene1937,KB911256_gene1937,annotation&nbsp;not&nbsp;available,97.5
1267005.KB911259_gene3701,KB911259_gene3701,annotation&nbsp;not&nbsp;available,97.5
1267005.KB911265_gene3594,KB911265_gene3594,annotation&nbsp;not&nbsp;available,97.5
1267005.KB911263_gene1290,KB911263_gene1290,annotation&nbsp;not&nbsp;available,97.5
1267005.KB911257_gene1092,KB911257_gene1092,annotation&nbsp;not&nbsp;available,97.5
1267005.KB911258_gene260,KB911258_gene260,annotation&nbsp;not&nbsp;available,97.4
1267005.KB911255_gene2632,KB911255_gene2632,annotation&nbsp;not&nbsp;available,97.4
1267005.KB911258_gene633,KB911258_gene633,annotation&nbsp;not&nbsp;available,97.4
1267005.KB911258_gene104,KB911258_gene104,annotation&nbsp;not&nbsp;available,97.4
1267005.KB911255_gene2519,KB911255_gene2519,annotation&nbsp;not&nbsp;available,97.4
1267005.KB911256_gene1528,KB911256_gene1528,annotation&nbsp;not&nbsp;available,97.3
1267005.KB911258_gene46,KB911258_gene46,annotation&nbsp;not&nbsp;available,97.3
1267005.KB911257_gene652,KB911257_gene652,annotation&nbsp;not&nbsp;available,97.3
1267005.KB911255_gene2600,KB911255_gene2600,annotation&nbsp;not&nbsp;available,97.2
1267005.KB911256_gene1539,KB911256_gene1539,annotation&nbsp;not&nbsp;available,97.2
1267005.KB911260_gene3549,KB911260_gene3549,annotation&nbsp;not&nbsp;available,97.2
1267005.KB911264_gene3091,KB911264_gene3091,annotation&nbsp;not&nbsp;available,97.2
1267005.KB911255_gene2919,KB911255_gene2919,annotation&nbsp;not&nbsp;available,97.2
1267005.KB911255_gene2418,KB911255_gene2418,annotation&nbsp;not&nbsp;available,97.2
1267005.KB911256_gene1595,KB911256_gene1595,annotation&nbsp;not&nbsp;available,97.1
1267005.KB911263_gene1270,KB911263_gene1270,annotation&nbsp;not&nbsp;available,97.1
1267005.KB911260_gene3578,KB911260_gene3578,annotation&nbsp;not&nbsp;available,97.1
1267005.KB911264_gene3145,KB911264_gene3145,annotation&nbsp;not&nbsp;available,97.0
1267005.KB911258_gene41,KB911258_gene41,annotation&nbsp;not&nbsp;available,97.0
1267005.KB911262_gene3232,KB911262_gene3232,annotation&nbsp;not&nbsp;available,97.0
1267005.KB911255_gene2591,KB911255_gene2591,annotation&nbsp;not&nbsp;available,97.0
1267005.KB911255_gene3032,KB911255_gene3032,annotation&nbsp;not&nbsp;available,96.9
1267005.KB911259_gene4012,KB911259_gene4012,annotation&nbsp;not&nbsp;available,96.9
1267005.KB911261_gene2317,KB911261_gene2317,annotation&nbsp;not&nbsp;available,96.9
1267005.KB911258_gene261,KB911258_gene261,annotation&nbsp;not&nbsp;available,96.8
1267005.KB911256_gene2068,KB911256_gene2068,annotation&nbsp;not&nbsp;available,96.8
1267005.KB911257_gene1084,KB911257_gene1084,annotation&nbsp;not&nbsp;available,96.8
1267005.KB911265_gene3616,KB911265_gene3616,annotation&nbsp;not&nbsp;available,96.7
1267005.KB911256_gene1973,KB911256_gene1973,annotation&nbsp;not&nbsp;available,96.7
1267005.KB911265_gene3611,KB911265_gene3611,annotation&nbsp;not&nbsp;available,96.7
1267005.KB911261_gene2350,KB911261_gene2350,annotation&nbsp;not&nbsp;available,96.7
1267005.KB911256_gene2058,KB911256_gene2058,annotation&nbsp;not&nbsp;available,96.6
1267005.KB911256_gene1869,KB911256_gene1869,annotation&nbsp;not&nbsp;available,96.6
1267005.KB911255_gene2496,KB911255_gene2496,annotation&nbsp;not&nbsp;available,96.6
1267005.KB911257_gene774,KB911257_gene774,annotation&nbsp;not&nbsp;available,96.6
1267005.KB911261_gene2270,KB911261_gene2270,annotation&nbsp;not&nbsp;available,96.6
1267005.KB911256_gene1503,KB911256_gene1503,annotation&nbsp;not&nbsp;available,96.5
1267005.KB911257_gene1043,KB911257_gene1043,annotation&nbsp;not&nbsp;available,96.5
